course,DFWINC,daysregb4classstart,numaddlcourses,YearsofCollege,is_repeating_course,workingfulltime
MIS100,0,40,3,2,0,0
MIS100,0,119,1,2,0,0
MIS100,0,4,3,2,0,0
MIS100,0,115,0,2,0,0
MIS100,0,117,3,2,0,0
MIS100,0,87,3,2,0,0
MIS100,0,87,3,2,0,0
MIS100,0,115,3,2,0,0
MIS100,0,115,3,2,0,0
MIS100,0,110,4,2,0,0
MIS100,0,66,5,2,0,0
MIS100,0,23,5,1,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,1,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,10,3,2,0,0
MIS100,0,123,4,2,0,0
MIS100,0,59,4,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,9,2,1,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,52,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,4,4,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,9,2,1,0,0
MIS100,0,468,2,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,9,2,1,0,0
MIS100,0,123,1,2,0,0
MIS100,0,53,5,2,0,0
MIS100,0,468,2,2,0,0
MIS100,0,163,7,2,0,0
MIS100,0,57,7,2,0,0
MIS100,0,52,2,2,0,0
MIS100,0,4,5,2,0,0
MIS100,0,59,5,2,0,0
MIS100,0,236,3,1,0,0
MIS100,0,17,3,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,120,4,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,1,0,0
MIS100,0,9,0,1,0,0
MIS100,0,207,5,2,0,0
MIS100,0,102,5,2,0,0
MIS100,0,101,1,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,4,1,2,0,0
MIS100,0,30,2,2,0,0
MIS100,0,9,4,2,0,0
MIS100,0,112,7,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,11,0,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,13,5,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,11,0,2,0,0
MIS100,0,77,5,2,0,0
MIS100,0,236,3,1,0,0
MIS100,0,2,0,1,0,0
MIS100,0,79,2,2,0,0
MIS100,0,236,3,3,0,0
MIS100,0,9,0,3,0,0
MIS100,0,0,2,2,0,0
MIS100,0,1,1,2,1,0
MIS100,0,236,3,3,0,0
MIS100,0,236,3,1,0,0
MIS100,0,3,0,1,0,0
MIS100,0,113,6,2,0,0
MIS100,0,236,3,1,0,0
MIS100,0,9,0,2,0,0
MIS100,0,0,0,1,1,0
MIS100,0,236,3,1,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,3,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,110,5,2,0,0
MIS100,0,81,2,2,0,0
MIS100,0,236,3,1,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,109,7,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,11,0,2,0,0
MIS100,0,236,3,1,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,236,3,1,0,0
MIS100,0,9,0,2,0,0
MIS100,0,0,1,1,1,0
MIS100,0,383,3,1,0,0
MIS100,0,386,3,1,0,0
MIS100,0,39,0,1,1,0
MIS100,0,117,8,2,0,0
MIS100,0,59,5,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,103,10,2,0,0
MIS100,0,236,3,2,0,0
MIS100,0,0,0,2,1,0
MIS100,0,236,3,2,0,0
MIS100,0,0,0,2,1,0
MIS100,0,87,5,2,0,0
MIS100,0,186,5,2,0,0
MIS100,0,235,5,2,0,0
MIS100,0,72,3,3,0,0
MIS100,0,44,2,2,0,0
MIS100,0,90,10,2,0,0
MIS100,0,111,0,2,0,0
MIS100,0,5,4,2,0,0
MIS100,0,5,4,1,0,0
MIS100,0,0,0,1,1,0
MIS100,0,383,3,2,0,0
MIS100,0,141,0,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,6,0,2,0,0
MIS100,0,7,8,2,0,0
MIS100,0,26,6,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,75,5,2,0,0
MIS100,0,0,0,1,0,0
MIS100,0,3,0,1,0,0
MIS100,0,90,5,2,0,0
MIS100,0,175,5,2,0,0
MIS100,0,0,0,1,0,0
MIS100,0,4,0,1,0,0
MIS100,0,1,1,2,0,0
MIS100,0,0,0,1,0,0
MIS100,0,2,0,1,1,0
MIS100,0,1,1,1,1,0
MIS100,0,0,1,1,1,0
MIS100,0,0,1,1,1,0
MIS100,0,106,5,2,0,0
MIS100,0,6,1,2,0,0
MIS100,0,12,0,1,0,0
MIS100,0,13,1,1,1,0
MIS100,0,26,1,1,1,0
MIS100,0,140,1,2,0,0
MIS100,0,175,5,2,0,0
MIS100,0,47,0,2,0,0
MIS100,0,61,2,2,0,0
MIS100,0,116,2,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,6,0,2,0,0
MIS100,0,3,0,2,0,0
MIS100,0,116,2,2,0,0
MIS100,0,92,5,1,0,0
MIS100,0,105,3,2,0,0
MIS100,0,113,7,2,0,0
MIS100,0,119,5,2,0,0
MIS100,0,3,3,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,160,1,2,0,0
MIS100,0,11,1,1,0,0
MIS100,0,7,1,1,1,0
MIS100,0,11,1,2,0,0
MIS100,0,7,1,1,1,0
MIS100,0,55,1,2,0,0
MIS100,0,140,2,2,0,0
MIS100,0,18,0,2,0,0
MIS100,0,90,6,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,138,1,1,0,0
MIS100,0,138,1,2,0,0
MIS100,0,142,6,2,0,0
MIS100,0,99,1,2,0,0
MIS100,0,124,4,2,0,0
MIS100,0,90,0,2,0,0
MIS100,0,91,7,2,0,0
MIS100,0,40,2,2,0,0
MIS100,0,40,2,1,0,0
MIS100,0,40,2,2,0,0
MIS100,0,40,2,2,0,0
MIS100,0,40,2,2,0,0
MIS100,0,40,2,2,0,0
MIS100,0,40,2,2,0,0
MIS100,0,40,2,2,0,0
MIS100,0,40,2,1,0,0
MIS100,0,84,5,2,0,0
MIS100,0,114,5,2,0,0
MIS100,0,107,10,2,0,0
MIS100,0,107,10,2,0,0
MIS100,0,114,5,2,0,0
MIS100,0,110,7,2,0,0
MIS100,0,8,1,1,0,0
MIS100,0,27,2,1,1,0
MIS100,0,121,8,2,0,0
MIS100,0,107,10,2,0,0
MIS100,0,2,1,1,0,0
MIS100,0,12,1,1,0,0
MIS100,0,12,1,1,0,0
MIS100,0,1,1,1,0,0
MIS100,0,61,2,2,0,0
MIS100,0,64,3,2,0,0
MIS100,0,64,3,2,0,0
MIS100,0,107,10,2,0,0
MIS100,0,21,2,2,0,0
MIS100,0,23,3,3,0,0
MIS100,0,34,2,1,0,0
MIS100,0,29,2,1,0,0
MIS100,0,19,2,2,0,0
MIS100,0,19,2,2,0,0
MIS100,0,19,2,2,0,0
MIS100,0,6,1,1,0,0
MIS100,0,145,7,2,0,0
MIS100,0,14,2,2,0,0
MIS100,0,108,3,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,0,0,2,1,0
MIS100,0,3,3,2,0,0
MIS100,0,99,7,2,0,0
MIS100,0,21,3,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,3,1,1,0,0
MIS100,0,1,1,1,0,0
MIS100,0,44,2,2,0,0
MIS100,0,1,2,1,0,0
MIS100,0,0,0,1,1,0
MIS100,0,5,0,1,1,0
MIS100,0,3,3,1,0,0
MIS100,0,29,2,1,1,0
MIS100,0,3,0,1,1,0
MIS100,0,0,1,1,0,0
MIS100,0,3,3,1,0,0
MIS100,0,36,3,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,2,3,2,0,0
MIS100,0,41,3,3,0,0
MIS100,0,112,3,2,0,0
MIS100,0,2,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,81,3,2,0,0
MIS100,0,123,3,2,0,0
MIS100,0,35,4,2,0,0
MIS100,0,7,3,2,0,0
MIS100,0,204,6,2,0,0
MIS100,0,3,1,1,0,0
MIS100,0,3,1,1,0,0
MIS100,0,0,0,1,1,0
MIS100,0,76,6,2,0,0
MIS100,0,25,3,2,0,0
MIS100,0,4,0,3,0,0
MIS100,0,96,5,2,0,0
MIS100,0,46,1,2,0,0
MIS100,0,48,1,2,0,0
MIS100,0,31,1,2,0,0
MIS100,0,23,2,2,0,0
MIS100,0,2,2,2,0,0
MIS100,0,3,2,2,0,0
MIS100,0,4,3,2,0,0
MIS100,0,25,4,2,0,0
MIS100,0,25,4,1,0,0
MIS100,0,33,4,2,0,0
MIS100,0,33,4,2,0,0
MIS100,0,6,2,2,0,0
MIS100,0,80,2,3,0,0
MIS100,0,0,4,2,0,0
MIS100,0,173,5,2,0,0
MIS100,0,129,5,2,0,0
MIS100,0,173,5,2,0,0
MIS100,0,173,5,2,0,0
MIS100,0,3,2,2,0,0
MIS100,0,2,1,2,0,0
MIS100,0,2,5,2,0,0
MIS100,0,6,2,1,0,0
MIS100,0,2,1,2,0,0
MIS100,0,86,4,2,0,0
MIS100,0,110,10,2,0,0
MIS100,0,117,5,2,0,0
MIS100,0,83,5,2,0,0
MIS100,0,13,4,2,0,0
MIS100,0,99,5,2,0,0
MIS100,0,60,5,2,0,0
MIS100,0,20,3,2,0,0
MIS100,0,117,5,2,0,0
MIS100,0,101,5,1,0,0
MIS100,0,73,5,2,0,0
MIS100,0,114,2,2,0,0
MIS100,0,3,2,2,0,0
MIS100,0,3,2,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,29,2,2,0,0
MIS100,0,7,3,3,0,0
MIS100,0,122,5,2,0,0
MIS100,0,101,5,1,0,0
MIS100,0,23,3,2,0,0
MIS100,0,11,3,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,178,2,2,0,0
MIS100,0,2,4,1,0,0
MIS100,0,4,2,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,17,3,2,0,0
MIS100,0,62,2,2,0,0
MIS100,0,44,2,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,73,3,2,0,0
MIS100,0,189,5,2,0,0
MIS100,0,1,0,2,0,0
MIS100,0,165,0,2,0,0
MIS100,0,83,4,2,0,0
MIS100,0,17,7,2,0,0
MIS100,0,132,5,2,0,0
MIS100,0,36,4,2,0,0
MIS100,0,193,5,2,0,0
MIS100,0,68,2,2,0,0
MIS100,0,128,6,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,74,6,2,0,0
MIS100,0,76,4,2,0,0
MIS100,0,128,6,2,0,0
MIS100,0,129,0,2,0,0
MIS100,0,126,5,2,0,0
MIS100,0,119,6,2,0,0
MIS100,0,173,3,2,0,0
MIS100,0,143,5,2,0,0
MIS100,0,125,5,2,0,0
MIS100,0,129,1,2,0,0
MIS100,0,129,1,2,0,0
MIS100,0,92,5,2,0,0
MIS100,0,38,5,2,0,0
MIS100,0,6,0,1,0,0
MIS100,0,0,0,1,0,0
MIS100,0,2,0,2,0,0
MIS100,0,6,0,1,0,0
MIS100,0,217,5,2,0,0
MIS100,0,47,1,2,0,0
MIS100,0,47,1,2,0,0
MIS100,0,5,0,1,0,0
MIS100,0,86,0,2,0,0
MIS100,0,101,5,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,97,0,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,80,3,2,0,0
MIS100,0,87,1,3,0,0
MIS100,0,133,5,2,0,0
MIS100,0,18,2,2,0,0
MIS100,0,0,0,1,0,0
MIS100,0,0,0,2,0,0
MIS100,0,68,4,2,0,0
MIS100,0,0,0,1,0,0
MIS100,0,0,1,1,1,0
MIS100,0,119,5,2,0,0
MIS100,0,71,5,2,0,0
MIS100,0,129,1,2,0,0
MIS100,0,106,5,2,0,0
MIS100,0,165,6,2,0,0
MIS100,0,17,1,2,0,0
MIS100,0,133,5,2,0,0
MIS100,0,68,2,1,0,0
MIS100,0,116,5,2,0,0
MIS100,0,116,5,2,0,0
MIS100,0,32,5,2,0,0
MIS100,0,18,1,1,0,0
MIS100,0,27,1,2,0,0
MIS100,0,127,1,2,0,0
MIS100,0,148,1,2,0,0
MIS100,0,132,5,2,0,0
MIS100,0,77,5,2,0,0
MIS100,0,40,1,2,0,0
MIS100,0,129,1,2,0,0
MIS100,0,127,1,2,0,0
MIS100,0,69,1,2,0,0
MIS100,0,64,1,2,0,0
MIS100,0,132,6,2,0,0
MIS100,0,66,5,2,0,0
MIS100,0,133,3,2,0,0
MIS100,0,24,1,2,0,0
MIS100,0,3,1,2,0,0
MIS100,0,17,1,3,0,0
MIS100,0,84,5,2,0,0
MIS100,0,104,7,2,0,0
MIS100,0,143,7,2,0,0
MIS100,0,101,3,2,0,0
MIS100,0,154,7,2,0,0
MIS100,0,154,7,2,0,0
MIS100,0,121,5,2,0,0
MIS100,0,114,10,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,118,5,2,0,0
MIS100,0,121,5,2,0,0
MIS100,0,127,5,2,0,0
MIS100,0,79,3,2,0,0
MIS100,0,88,2,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,121,5,2,0,0
MIS100,0,114,5,1,0,0
MIS100,0,80,5,2,0,0
MIS100,0,70,5,1,0,0
MIS100,0,121,5,2,0,0
MIS100,0,114,10,2,0,0
MIS100,0,124,7,2,0,0
MIS100,0,106,5,2,0,0
MIS100,0,69,1,2,0,0
MIS100,0,100,1,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,97,2,2,0,0
MIS100,0,142,1,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,97,2,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,113,1,2,0,0
MIS100,0,132,7,2,0,0
MIS100,0,141,1,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,94,3,2,0,0
MIS100,0,141,1,2,0,0
MIS100,0,74,2,2,0,0
MIS100,0,36,2,2,0,0
MIS100,0,36,2,2,0,0
MIS100,0,117,3,2,0,0
MIS100,0,97,2,2,0,0
MIS100,0,49,1,2,0,0
MIS100,0,53,2,2,0,0
MIS100,0,173,5,2,0,0
MIS100,0,113,6,2,0,0
MIS100,0,49,1,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,28,5,3,0,0
MIS100,0,120,2,2,0,0
MIS100,0,117,7,2,0,0
MIS100,0,112,5,2,0,0
MIS100,0,117,7,2,0,0
MIS100,0,102,2,2,0,0
MIS100,0,114,10,2,0,0
MIS100,0,1,3,2,0,0
MIS100,0,251,10,2,1,0
MIS100,0,120,2,2,0,0
MIS100,0,48,2,2,0,0
MIS100,0,45,4,2,0,0
MIS100,0,37,7,2,0,0
MIS100,0,93,7,2,0,0
MIS100,0,52,3,2,0,0
MIS100,0,126,2,2,0,0
MIS100,0,57,1,2,0,0
MIS100,0,89,7,2,0,0
MIS100,0,14,3,2,0,0
MIS100,0,25,2,2,0,0
MIS100,0,90,3,2,0,0
MIS100,0,65,5,2,0,0
MIS100,0,1,1,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,76,5,2,0,0
MIS100,0,76,5,2,0,0
MIS100,0,64,2,1,0,0
MIS100,0,64,2,2,0,0
MIS100,0,124,5,2,0,0
MIS100,0,126,5,2,0,0
MIS100,0,147,5,2,0,0
MIS100,0,136,5,2,0,0
MIS100,0,39,3,3,0,0
MIS100,0,94,5,2,0,0
MIS100,0,10,2,2,0,0
MIS100,0,39,2,2,0,0
MIS100,0,125,4,2,0,0
MIS100,0,128,5,2,0,0
MIS100,0,183,2,2,0,0
MIS100,0,83,4,2,0,0
MIS100,0,123,4,2,0,0
MIS100,0,125,5,2,0,0
MIS100,0,176,5,2,0,0
MIS100,0,126,6,2,0,0
MIS100,0,152,3,2,0,0
MIS100,0,72,5,2,0,0
MIS100,0,4,1,1,0,0
MIS100,0,94,5,2,0,0
MIS100,0,7,2,3,0,0
MIS100,0,44,2,2,0,0
MIS100,0,71,4,2,0,0
MIS100,0,24,4,1,0,0
MIS100,0,9,2,2,0,0
MIS100,0,7,2,2,0,0
MIS100,0,3,3,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,133,3,2,0,0
MIS100,0,104,4,2,0,0
MIS100,0,257,5,2,0,0
MIS100,0,109,5,2,0,0
MIS100,0,122,5,2,0,0
MIS100,0,3,1,2,0,0
MIS100,0,10,1,2,0,0
MIS100,0,87,8,2,0,0
MIS100,0,87,8,2,0,0
MIS100,0,223,5,2,0,0
MIS100,0,141,5,2,0,0
MIS100,0,100,4,2,0,0
MIS100,0,172,0,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,6,0,2,0,0
MIS100,0,3,0,2,0,0
MIS100,0,139,5,2,0,0
MIS100,0,224,4,2,0,0
MIS100,0,126,5,2,0,0
MIS100,0,4,0,2,0,0
MIS100,0,11,1,2,1,0
MIS100,0,39,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,42,5,2,0,0
MIS100,0,250,5,2,0,0
MIS100,0,131,8,2,0,0
MIS100,0,95,5,3,0,0
MIS100,0,132,4,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,0,0,2,1,0
MIS100,0,132,3,2,0,0
MIS100,0,10,0,1,0,0
MIS100,0,144,9,1,0,0
MIS100,0,106,5,1,1,0
MIS100,0,136,0,2,0,0
MIS100,0,6,0,2,0,0
MIS100,0,3,1,1,1,0
MIS100,0,1,0,2,0,0
MIS100,0,59,0,3,0,0
MIS100,0,0,0,2,0,0
MIS100,0,131,5,2,0,0
MIS100,0,7,0,2,0,0
MIS100,0,0,0,1,0,0
MIS100,0,0,1,1,0,0
MIS100,0,57,1,2,0,0
MIS100,0,4,1,1,0,0
MIS100,0,5,1,1,1,0
MIS100,0,41,1,1,0,0
MIS100,0,101,3,2,0,0
MIS100,0,102,3,2,0,0
MIS100,0,7,1,2,0,0
MIS100,0,7,1,1,0,0
MIS100,0,68,1,2,0,0
MIS100,0,65,1,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,1,1,2,0,0
MIS100,0,135,1,2,0,0
MIS100,0,13,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,7,1,2,0,0
MIS100,0,13,5,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,133,5,2,0,0
MIS100,0,133,5,2,0,0
MIS100,0,100,5,2,0,0
MIS100,0,2,2,2,0,0
MIS100,0,121,10,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,179,1,2,0,0
MIS100,0,179,1,2,0,0
MIS100,0,179,1,2,0,0
MIS100,0,2,2,1,0,0
MIS100,0,1,2,1,0,0
MIS100,0,45,2,2,0,0
MIS100,0,125,1,2,0,0
MIS100,0,125,1,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,2,1,1,0,0
MIS100,0,61,0,1,1,0
MIS100,0,2,1,1,0,0
MIS100,0,127,6,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,11,2,2,0,0
MIS100,0,132,5,2,0,0
MIS100,0,131,6,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,193,6,2,0,0
MIS100,0,71,2,2,0,0
MIS100,0,163,2,2,0,0
MIS100,0,136,5,2,0,0
MIS100,0,136,5,2,0,0
MIS100,0,21,2,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,15,0,2,1,0
MIS100,0,97,1,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,125,7,2,0,0
MIS100,0,141,5,2,0,0
MIS100,0,69,2,2,0,0
MIS100,0,191,7,2,0,0
MIS100,0,21,2,1,0,0
MIS100,0,0,0,2,1,0
MIS100,0,142,5,2,0,0
MIS100,0,142,5,2,0,0
MIS100,0,0,3,1,0,0
MIS100,0,62,1,1,0,0
MIS100,0,147,2,2,0,0
MIS100,0,62,1,2,0,0
MIS100,0,36,3,2,0,0
MIS100,0,0,3,1,0,0
MIS100,0,62,1,2,0,0
MIS100,0,62,1,1,0,0
MIS100,0,111,1,2,0,0
MIS100,0,62,1,1,0,0
MIS100,0,176,1,2,0,0
MIS100,0,252,2,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,37,1,2,0,0
MIS100,0,21,1,1,0,0
MIS100,0,21,1,1,0,0
MIS100,0,2,2,3,0,0
MIS100,0,104,3,2,0,0
MIS100,0,25,3,2,0,0
MIS100,0,42,3,2,0,0
MIS100,0,11,1,2,1,0
MIS100,0,165,4,2,0,0
MIS100,0,45,1,1,0,0
MIS100,0,79,3,2,0,0
MIS100,0,112,2,2,0,0
MIS100,0,118,4,2,0,0
MIS100,0,137,4,2,0,0
MIS100,0,146,4,2,0,0
MIS100,0,146,4,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,40,4,2,0,0
MIS100,0,8,4,2,0,0
MIS100,0,4,1,2,0,0
MIS100,0,137,4,2,0,0
MIS100,0,137,4,1,0,0
MIS100,0,1,2,1,0,0
MIS100,0,2,1,2,0,0
MIS100,0,63,4,2,0,0
MIS100,0,105,4,2,0,0
MIS100,0,134,4,2,0,0
MIS100,0,101,4,2,0,0
MIS100,0,124,5,2,0,0
MIS100,0,63,4,2,0,0
MIS100,0,143,5,2,0,0
MIS100,0,17,1,2,0,0
MIS100,0,133,4,2,0,0
MIS100,0,74,5,3,0,0
MIS100,0,137,1,2,0,0
MIS100,0,150,5,2,0,0
MIS100,0,133,3,2,0,0
MIS100,0,34,3,2,0,0
MIS100,0,34,3,2,0,0
MIS100,0,117,5,2,0,0
MIS100,0,143,3,2,0,0
MIS100,0,115,5,2,0,0
MIS100,0,128,2,2,0,0
MIS100,0,117,5,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,29,7,1,0,0
MIS100,0,19,2,2,0,0
MIS100,0,132,5,2,0,0
MIS100,0,132,5,1,0,0
MIS100,0,177,5,3,0,0
MIS100,0,177,5,2,0,0
MIS100,0,174,5,2,0,0
MIS100,0,108,2,2,0,0
MIS100,0,156,5,2,0,0
MIS100,0,130,2,2,0,0
MIS100,0,19,2,2,0,0
MIS100,0,14,4,2,0,0
MIS100,0,156,5,2,0,0
MIS100,0,46,2,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,128,4,2,0,0
MIS100,0,258,5,2,0,0
MIS100,0,28,5,2,0,0
MIS100,0,45,5,2,0,0
MIS100,0,210,3,3,0,0
MIS100,0,30,5,2,0,0
MIS100,0,111,3,2,0,0
MIS100,0,88,5,2,0,0
MIS100,0,143,3,2,0,0
MIS100,0,195,3,2,0,0
MIS100,0,149,7,2,0,0
MIS100,0,73,5,2,0,0
MIS100,0,16,1,3,0,0
MIS100,0,93,3,2,0,0
MIS100,0,150,1,2,0,0
MIS100,0,2,0,3,0,0
MIS100,0,8,1,3,0,0
MIS100,0,8,1,2,0,0
MIS100,0,119,2,2,0,0
MIS100,0,42,1,2,0,0
MIS100,0,108,3,2,0,0
MIS100,0,76,5,2,0,0
MIS100,0,197,4,2,0,0
MIS100,0,16,1,2,0,0
MIS100,0,189,4,2,0,0
MIS100,0,30,2,2,0,0
MIS100,0,126,10,2,0,0
MIS100,0,143,0,2,0,0
MIS100,0,0,0,2,1,0
MIS100,0,132,5,2,0,0
MIS100,0,138,5,2,0,0
MIS100,0,0,0,1,0,0
MIS100,0,146,5,2,0,0
MIS100,0,107,4,2,0,0
MIS100,0,141,5,2,0,0
MIS100,0,123,5,2,0,0
MIS100,0,141,5,2,0,0
MIS100,0,141,5,2,0,0
MIS100,0,141,5,2,0,0
MIS100,0,107,4,2,0,0
MIS100,0,35,5,2,0,0
MIS100,0,102,6,2,0,0
MIS100,0,100,4,2,0,0
MIS100,0,137,5,2,0,0
MIS100,0,4,0,1,0,0
MIS100,0,128,10,2,0,0
MIS100,0,75,6,2,0,0
MIS100,0,240,6,2,1,0
MIS100,0,133,1,2,0,0
MIS100,0,129,1,2,0,0
MIS100,0,129,1,2,0,0
MIS100,0,124,1,3,0,0
MIS100,0,124,1,3,0,0
MIS100,0,137,5,2,0,0
MIS100,0,38,3,2,0,0
MIS100,0,38,3,2,0,0
MIS100,0,116,6,2,0,0
MIS100,0,16,3,2,0,0
MIS100,0,131,5,2,0,0
MIS100,0,11,1,2,0,0
MIS100,0,117,6,2,0,0
MIS100,0,36,2,2,0,0
MIS100,0,105,5,2,0,0
MIS100,0,105,5,2,0,0
MIS100,0,38,3,2,0,0
MIS100,0,104,5,2,0,0
MIS100,0,136,7,2,0,0
MIS100,0,125,5,2,0,0
MIS100,0,111,7,2,0,0
MIS100,0,187,5,2,0,0
MIS100,0,86,5,2,0,0
MIS100,0,104,5,2,0,0
MIS100,0,97,5,2,1,0
MIS100,0,21,2,2,0,0
MIS100,0,118,1,2,0,0
MIS100,0,71,2,2,0,0
MIS100,0,86,5,2,0,0
MIS100,0,86,5,2,0,0
MIS100,0,0,3,2,0,0
MIS100,0,118,1,2,0,0
MIS100,0,143,5,2,0,0
MIS100,0,108,2,2,0,0
MIS100,0,53,2,2,0,0
MIS100,0,123,3,2,0,0
MIS100,0,133,5,2,0,0
MIS100,0,42,2,3,0,0
MIS100,0,41,2,2,0,0
MIS100,0,135,5,2,0,0
MIS100,0,38,2,1,0,0
MIS100,0,26,7,2,0,0
MIS100,0,240,5,2,0,0
MIS100,0,113,5,2,0,0
MIS100,0,9,2,2,0,0
MIS100,0,132,7,3,0,0
MIS100,0,119,7,2,0,0
MIS100,0,10,3,2,0,0
MIS100,0,129,3,2,0,0
MIS100,0,139,3,2,0,0
MIS100,0,21,4,2,0,0
MIS100,0,146,7,2,0,0
MIS100,0,142,4,2,0,0
MIS100,0,170,5,2,0,0
MIS100,0,8,2,2,0,0
MIS100,0,122,5,2,0,0
MIS100,0,155,10,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,147,3,2,0,0
MIS100,0,27,3,2,0,0
MIS100,0,142,5,2,0,0
MIS100,0,107,3,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,59,2,2,0,0
MIS100,0,59,2,1,0,0
MIS100,0,80,3,2,0,0
